"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ACOptimizedTV/ACOptimizedTV_Materials/M_TV_Screen.M_TV_Screen","0","0","15","1","0.000000","0","0"
"/Game/Playground/Environment/Pipes/PipeMaterials/Cable/CableMAT.CableMAT","0","0","24","1","0.000000","0","0"
"/Game/FirstPerson/FPWeapon/Materials/M_FPGun.M_FPGun","0","0","104","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","68","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_Wood.M_Wood","0","0","47","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_ArrowFeather.M_ArrowFeather","0","0","38","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_Basic.M_Basic","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_ModernBow.M_ModernBow","0","0","30","2","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_ModernBow_Sight.M_ModernBow_Sight","0","0","31","1","0.000000","0","0"
"/Game/UI/LaserPointer/laser_pointer_Mat.laser_pointer_Mat","0","0","12","1","0.000000","0","12"
"/UVRF/Hands/Model/HandMat.HandMat","0","0","65","1","0.000000","0","0"
"/Game/UI/LaserEndMat.LaserEndMat","0","0","6","1","0.000000","0","6"
"/UVRF/Hands/ModelLow/LowPolyMat.LowPolyMat","0","0","71","1","0.000000","0","0"
"/UVRF/Teleport/TeleportMarkerMat.TeleportMarkerMat","0","0","15","1","0.000000","0","0"
"/UVRF/UI/laser-material.laser-material","0","0","18","1","0.000000","0","18"
"/Game/FirstPersonArchery/SpeedTree/Tree/Tree_Branches_2_Mat.Tree_Branches_2_Mat","0","0","75","1","0.000000","0","0"
"/Game/FirstPersonArchery/SpeedTree/Tree/Tree_Fronds_Mat.Tree_Fronds_Mat","0","0","75","1","0.000000","0","0"
"/Game/FirstPersonArchery/SpeedTree/Tree/Tree_Billboard_Mat.Tree_Billboard_Mat","0","0","75","1","0.000000","0","0"
"/Game/FirstPersonArchery/SpeedTree/Tree/Tree_Fronds_2_Mat.Tree_Fronds_2_Mat","0","0","75","1","0.000000","0","0"
"/Game/FirstPersonArchery/SpeedTree/Tree/Tree_Branches_Mat.Tree_Branches_Mat","0","0","75","1","0.000000","0","0"
"/Game/FirstPersonArchery/SpeedTree/Grass/Grass_Fronds_Mat.Grass_Fronds_Mat","0","0","75","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_Dust.M_Dust","0","0","87","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_Rock_Mat.M_Rock_Mat","0","0","67","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/Landscape/M_Landscape.M_Landscape","0","0","41","2","0.000000","0","0"
"/Engine/EditorMaterials/HelpFlatColour.HelpFlatColour","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_Help_Mat.M_Help_Mat","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_ArrowStick.M_ArrowStick","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_DemonicArrowStick.M_DemonicArrowStick","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_PrimitiveStringJoint.M_PrimitiveStringJoint","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_DemonicArrowHead.M_DemonicArrowHead","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_PrimitiveBow.M_PrimitiveBow","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/String/M_Rope_Mat.M_Rope_Mat","0","0","15","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_DemonicStringJoint.M_DemonicStringJoint","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_ArcheryTarget.M_ArcheryTarget","0","0","120","5","0.000000","0","72"
"/Game/FirstPersonArchery/Material/M_DemonicBow.M_DemonicBow","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_AlienPanel.M_AlienPanel","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_AlienBow.M_AlienBow","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_AlienStringJoint.M_AlienStringJoint","0","0","15","1","0.000000","0","0"
