"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ACOptimizedTV/ACOptimizedTV_Materials/M_TV_Screen.M_TV_Screen","0","0","15","1","0.000000","0","0"
"/Game/Playground/Environment/Pipes/PipeMaterials/Cable/CableMAT.CableMAT","0","0","24","1","0.000000","0","0"
"/Game/FirstPerson/FPWeapon/Materials/M_FPGun.M_FPGun","0","0","104","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","68","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_Wood.M_Wood","0","0","47","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_ArrowFeather.M_ArrowFeather","0","0","38","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_Basic.M_Basic","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_ModernBow.M_ModernBow","0","0","15","1","0.000000","0","0"
"/Game/FirstPersonArchery/Material/M_ModernBow_Sight.M_ModernBow_Sight","0","0","31","1","0.000000","0","0"
"/Game/FPS_Weapon_Bundle/Weapons/Materials/Master_Material/M_Weapon_Master_USE.M_Weapon_Master_USE","0","160","168","2","117.422791","80","84"
"/Game/PyroParticlePack/Materials/PPP_Particles_lit.PPP_Particles_lit","0","287","287","4","354.966431","835","835"
"/Game/ModernKitchenClutterPack/Materials/GameReady/Masters/GenericMaterial.GenericMaterial","0","58","60","2","27.229168","29","30"
"/Game/Stylized_Landscape/materials/building_materials/M_riveted_roof.M_riveted_roof","0","48","48","2","41.351044","72","72"
"/Game/Stylized_Landscape/materials/ruins_materials/M_ruins_tile.M_ruins_tile","0","48","48","2","15.751278","0","0"
"/Game/SimpleCookingPack/Meat/M_Meat.M_Meat","0","48","48","2","15.080315","0","0"
"/Game/MagicHouse/Materials/MAT_BaseMaterial_MRAO.MAT_BaseMaterial_MRAO","0","53","54","2","15.784295","0","0"
"/Game/Japanese_Temple/materials/base_materials/M_concrete.M_concrete","0","90","90","2","25.565376","0","0"
"/Game/FruitsVegetables_MEGAPACK/Materials/M_FV_Basic.M_FV_Basic","0","98","102","2","47.270058","98","102"
"/Game/TriForgeAssets_FantasyForest/Materials/M_Tree_Master.M_Tree_Master","0","97","101","1","55.051254","97","101"
"/Game/Particles_Wind_Control_System/Materials/Master/M_Master_Material.M_Master_Material","0","471","495","3","616.839600","2561","2717"
"/Game/Earth32/Materials/M_Earth.M_Earth","0","8","8","2","1.945923","0","0"
"/Game/CommercialPlane/Materials/M_landing_gear.M_landing_gear","0","48","48","1","12.851743","0","0"
"/Game/CommercialPlane/Materials/M_fuselage-3.M_fuselage-3","0","48","48","1","12.818557","0","0"
"/Game/CommercialPlane/Materials/M_fuselage-2.M_fuselage-2","0","48","48","1","12.901749","0","0"
"/Game/CommercialPlane/Materials/M_fuselage-1.M_fuselage-1","0","48","48","1","12.836157","0","0"
"/Game/CommercialPlane/Materials/M_engine.M_engine","0","48","48","1","12.881696","0","0"
"/Game/Air_Balloons/Materials/M_Glow.M_Glow","0","31","31","1","51.062145","0","0"
"/Game/Air_Balloons/Materials/M_Basket.M_Basket","0","24","24","1","7.498673","0","0"
"/Game/Air_Balloons/Materials/M_Flame.M_Flame","0","26","26","1","5.928756","0","0"
"/Game/Air_Balloons/Materials/M_People.M_People","0","15","15","1","4.182642","0","0"
"/Game/Air_Balloons/Materials/M_Envelope.M_Envelope","0","29","30","1","8.323969","0","0"
"/Game/ACOptimizedTV/ACOptimizedTV_Materials/M_Remotes.M_Remotes","0","15","15","1","4.099385","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Sun_Stars_Moon.M_GoodSky_Sun_Stars_Moon","0","4","4","1","0.890673","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Sun_Stars.M_GoodSky_Sun_Stars","0","4","4","1","0.878409","0","0"
"/Game/Wind_Turbine/Materials/M_Wind_Turbine_Offshore_base.M_Wind_Turbine_Offshore_base","0","24","24","1","7.281435","0","0"
"/Game/Wind_Turbine/Materials/M_Wind_Turbine.M_Wind_Turbine","0","48","48","1","13.161113","0","0"
"/Game/Wind_Turbine/Materials/M_Wind_Turbine_logo.M_Wind_Turbine_logo","0","36","38","1","7.940211","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Base.M_GoodSky_Base","0","4","4","1","0.837353","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Storm.M_GoodSky_Storm","0","4","4","1","0.874539","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Moon.M_GoodSky_Moon","0","4","4","1","0.874517","0","0"
"/Game/GoodSky/Source/ArrowTool/M_GoodSky_Sun_Emissive.M_GoodSky_Sun_Emissive","0","10","10","1","2.092503","0","0"
"/Game/GoodSky/Source/ArrowTool/M_GoodSky_SkyRing_.M_GoodSky_SkyRing_","0","23","25","1","4.339850","0","0"
"/Game/CommercialPlane/Materials/M_wings-1.M_wings-1","0","48","48","1","12.834808","0","0"
"/Game/CommercialPlane/Materials/M_fuselage-1a.M_fuselage-1a","0","48","48","1","13.085127","0","0"
"/Game/CommercialPlane/Materials/M_fuselage-1b.M_fuselage-1b","0","48","48","1","13.098345","0","0"
"/Game/CommercialPlane/Materials/M_fuselage-1c.M_fuselage-1c","0","48","48","1","13.111583","0","0"
"/Game/CommercialPlane/Materials/M_fuselage-2a.M_fuselage-2a","0","48","48","1","13.070975","0","0"
"/Game/CommercialPlane/Materials/M_fuselage-2b.M_fuselage-2b","0","48","48","1","12.905751","0","0"
"/Game/CommercialPlane/Materials/M_fuselage-2c.M_fuselage-2c","0","48","48","1","13.086577","0","0"
"/Game/CommercialPlane/Materials/M_fuselage-3a.M_fuselage-3a","0","48","48","1","13.055179","0","0"
"/Game/CommercialPlane/Materials/M_fuselage-3b.M_fuselage-3b","0","48","48","1","13.078040","0","0"
"/Game/CommercialPlane/Materials/M_fuselage-3c.M_fuselage-3c","0","48","48","1","13.186677","0","0"
"/Game/Earth32/Materials/M_Moon.M_Moon","0","4","4","1","0.786900","0","0"
"/Game/Earth32/Materials/M_Stars.M_Stars","0","4","4","1","0.823954","0","0"
"/Game/Earth32/Materials/M_Atmosphere.M_Atmosphere","0","10","10","1","2.229017","0","0"
"/Game/Earth32/Materials/M_Earth16k.M_Earth16k","0","4","8","2","0.988237","0","0"
"/Game/Earth32/Materials/M_Earth64.M_Earth64","0","4","8","2","0.996080","0","0"
"/Game/Earth32/Materials/M_EarthCnm.M_EarthCnm","0","4","8","2","0.940880","0","0"
"/Game/Earth32/Materials/M_EarthES.M_EarthES","0","4","8","2","0.841139","0","0"
"/Game/Earth32/Materials/M_EarthLow.M_EarthLow","0","4","8","2","0.818571","0","0"
"/Game/FloatingIsland/Materials/M_Clouds.M_Clouds","0","115","115","1","36.449245","0","0"
"/Game/HQportals/Materials/M_Point22black.M_Point22black","0","135","135","1","40.005878","0","0"
"/Game/HQportals/Materials/M_PortalMat1.M_PortalMat1","0","24","24","1","7.339829","0","0"
"/Game/HQportals/Materials/M_PortalWaves2.M_PortalWaves2","0","135","135","1","40.965755","0","0"
"/Game/HQportals/Materials/M_Flash7.M_Flash7","0","135","135","1","40.268711","0","0"
"/Game/HQportals/Materials/M_HPL2.M_HPL2","0","135","135","1","40.275566","0","0"
"/Game/HQportals/Materials/M_Trail21.M_Trail21","0","135","135","1","40.574200","0","0"
"/Game/HQportals/Materials/M_PortalMat2.M_PortalMat2","0","24","24","1","7.277566","0","0"
"/Game/HQportals/Materials/M_PortalWaves1.M_PortalWaves1","0","135","135","1","41.051048","0","0"
"/Game/HQportals/Materials/M_PortalWaves2b.M_PortalWaves2b","0","135","135","1","40.381969","0","0"
"/Game/HQportals/Materials/M_TGlowBlack.M_TGlowBlack","0","135","135","1","40.558559","0","0"
"/Game/HQportals/Materials/M_PortalMat3.M_PortalMat3","0","24","24","1","7.322484","0","0"
"/Game/HQportals/Materials/M_PortalWaves1_2.M_PortalWaves1_2","0","135","135","1","40.570889","0","0"
"/Game/HQportals/Materials/M_Circle41.M_Circle41","0","135","135","1","39.903011","0","0"
"/Game/HQportals/Materials/M_PortalWaves2c.M_PortalWaves2c","0","135","135","1","40.758602","0","0"
"/Game/HQportals/Materials/M_DistortionPortal.M_DistortionPortal","0","12","12","1","2.649448","0","0"
"/Game/HQportals/Materials/M_PortalWaves2d.M_PortalWaves2d","0","135","135","1","41.277035","0","0"
"/Game/HQportals/Materials/M_NoiseDistortion.M_NoiseDistortion","0","45","45","1","44.015087","0","0"
"/Game/HQportals/Materials/M_Smoke24.M_Smoke24","0","135","135","1","40.838512","0","0"
"/Game/ModernKitchenClutterPack/Materials/ArchVis_Translucent/Masters/Glass_ArchVisMaster.Glass_ArchVisMaster","0","45","45","1","105.565231","0","0"
"/Game/PyroParticlePack/Materials/PPP_Radial_Gradient.PPP_Radial_Gradient","0","34","34","1","7.516655","0","0"
"/Game/FBX/Boeing/Back_Engine.Back_Engine","0","15","15","1","4.077684","0","0"
"/Game/FBX/Boeing/Engin_Holder.Engin_Holder","0","15","15","1","4.081615","0","0"
"/Game/FBX/Boeing/Gun_metal.Gun_metal","0","15","15","1","4.102176","0","0"
"/Game/FBX/Boeing/Gun_metal_Darker.Gun_metal_Darker","0","15","15","1","4.068732","0","0"
"/Game/FBX/Boeing/PLane.PLane","0","15","15","1","4.090528","0","0"
"/Game/FBX/Boeing/Window.Window","0","15","15","1","4.121244","0","0"
"/Game/FBX/Boeing/Wing_Silver.Wing_Silver","0","15","15","1","4.167421","0","0"
"/Game/Fade/Fade.Fade","0","36","38","1","7.913371","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","24","1","0.000000","0","0"
"/Game/VirtualReality/Mannequin/Character/Materials/M_HandMat.M_HandMat","0","39","39","1","9.932040","0","0"
"/Game/VirtualReality/Materials/M_SplineArcMat.M_SplineArcMat","0","22","22","1","4.570733","0","0"
"/Game/VirtualReality/Materials/M_ArcEndpoint.M_ArcEndpoint","0","43","43","1","14.592887","0","0"
"/Game/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","208","2","0.000000","0","0"
"/Game/VirtualReality/Materials/M_TeleportPreviews.M_TeleportPreviews","0","12","12","1","2.656020","0","0"
"/Game/VirtualReality/Materials/M_BaseMaterial.M_BaseMaterial","0","48","48","1","12.605315","0","0"
"/Engine/EngineDebugMaterials/VertexColorViewMode_RedOnly.VertexColorViewMode_RedOnly","0","0","18","1","0.000000","0","0"
"/Game/FBX/Material.Material","0","39","39","1","9.606419","0","0"
"/Game/FBX/Material_001.Material_001","0","39","39","1","9.548668","0","0"
"/Engine/VREditor/UI/ArrowMaterial.ArrowMaterial","0","0","31","1","0.000000","0","0"
"/Game/FBX/Material_002.Material_002","0","39","39","1","9.571545","0","0"
"/Game/FBX/Material_006.Material_006","0","39","39","1","9.541043","0","0"
"/Game/Stylized_Landscape/materials/ruins_materials/M_ruins_04.M_ruins_04","0","45","45","1","14.083681","0","0"
"/Game/Stylized_Landscape/materials/plants_materials/M_vines.M_vines","0","95","99","1","26.235487","0","0"
"/Game/SuspensionBridge/Materials/M_Base_Color.M_Base_Color","0","45","45","1","12.111792","0","0"
"/Game/SuspensionBridge/Materials/M_Base_InstanceLerp.M_Base_InstanceLerp","0","29","29","1","7.248720","0","0"
"/Game/SuspensionBridge/Materials/M_Base_RandomCoord.M_Base_RandomCoord","0","15","15","1","4.265810","0","0"
"/Engine/MapTemplates/Sky/M_BlackBackground.M_BlackBackground","0","0","4","1","0.000000","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Sky/Materials/Sky_01_Mat.Sky_01_Mat","0","9","10","1","1.828220","0","0"
"/Game/Japanese_Temple/materials/base_materials/M_wooden_floor_WPO.M_wooden_floor_WPO","0","24","24","1","7.642627","0","0"
"/Game/PortalLevels/Streams/Desert/DesertPlayer_Video_Mat.DesertPlayer_Video_Mat","0","15","15","1","4.217848","0","0"
"/Game/PortalLevels/Streams/Orient/OrientPlayer_Video_Mat.OrientPlayer_Video_Mat","0","15","15","1","4.180761","0","0"
"/Game/PortalLevels/Streams/Pavilion/PavilionPlayer_Video_Mat.PavilionPlayer_Video_Mat","0","15","15","1","4.199028","0","0"
"/Game/PortalLevels/Streams/Snow/SnowPlayer_Video_Mat.SnowPlayer_Video_Mat","0","15","15","1","4.182928","0","0"
"/Game/PortalLevels/Streams/Spring/SpringPlayer_Video_Mat.SpringPlayer_Video_Mat","0","24","24","1","7.283272","0","0"
"/Game/PortalLevels/Streams/Tropical/TropicalPlayer_Video_Mat.TropicalPlayer_Video_Mat","0","15","15","1","4.165257","0","0"
"/Game/Stylized_Materials/Materials/MAT_ice.MAT_ice","0","77","77","1","18.028980","0","0"
"/Game/Stylized_Materials/Materials/MAT_ice_cracked.MAT_ice_cracked","0","77","77","1","17.951479","0","0"
"/Game/Stylized_Materials/Materials/MAT_sand_clean.MAT_sand_clean","0","77","77","1","18.082865","0","0"
"/Game/Stylized_Materials/Materials/MAT_sand_dune.MAT_sand_dune","0","77","77","1","18.082962","0","0"
"/Game/Ancient_Desert_Ruins/Materials/M_MasterSbs.M_MasterSbs","0","24","24","1","7.231633","0","0"
"/Game/Japanese_Temple/materials/base_materials/M_wood.M_wood","0","45","45","1","12.827621","0","0"
"/Game/Japanese_Temple/materials/base_materials/M_wooden_board.M_wooden_board","0","45","45","1","12.703945","0","0"
"/Game/Japanese_Temple/materials/building_materials/M_building.M_building","0","45","45","1","13.257256","0","0"
"/Game/lost_island/Materials/water_materials/M_river.M_river","0","117","119","1","98.270340","0","0"
"/Game/lost_island/Materials/water_materials/M_water.M_water","0","117","119","1","96.533257","0","0"
"/Game/OutlineMaterials/PP_Outliner_M.PP_Outliner_M","0","6","6","1","1.206010","0","0"
"/Game/StylizedRoom/Materials/M_Material.M_Material","0","49","51","1","12.632351","0","0"
"/Game/ACOptimizedTV/ACOptimizedTV_Materials/M_TV.M_TV","0","15","15","1","4.201535","0","0"
"/Game/Ancient_Desert_Ruins/Materials/M_Grass.M_Grass","0","97","101","1","21.795633","0","0"
"/Game/BottlesandGlasses/Materials/M_B_Label.M_B_Label","0","49","51","1","12.604291","0","0"
"/Game/BottlesandGlasses/Materials/M_B_Glass.M_B_Glass","0","45","45","1","45.343460","0","0"
"/Game/BottlesandGlasses/Materials/M_G_Glass.M_G_Glass","0","45","45","1","45.324299","0","0"
"/Game/Butterfly_PS/Material/M_Flare_01.M_Flare_01","0","34","34","1","7.238366","0","0"
"/Game/Butterfly_PS/Material/Basic/M_Butterfly_01.M_Butterfly_01","0","42","42","1","8.082142","0","0"
"/Game/Candle/Material/M_Candle.M_Candle","0","24","24","1","8.961985","0","0"
"/Game/Candle/Material/M_CandleWick.M_CandleWick","0","24","24","1","7.281454","0","0"
"/Game/EatingSweets/Materials/M_Base.M_Base","0","24","24","1","7.274372","0","0"
"/Game/GermanStreetSigns/Materials/M_MetalBasic.M_MetalBasic","0","24","24","1","7.364153","0","0"
"/Game/HandPaintedEnvironment/FX/Material/LeafParticle_01_Mat.LeafParticle_01_Mat","0","98","104","1","20.704468","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Fences/Materials/FenceWood_01_Mat.FenceWood_01_Mat","0","24","24","1","7.233246","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building1/Materials/Bricks_01_Mat.Bricks_01_Mat","0","24","24","1","7.235318","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building1/Materials/Building_01_Floor01_Wall_Mat.Building_01_Floor01_Wall_Mat","0","24","24","1","7.276355","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building1/Materials/Building_01_Pillar_Mat.Building_01_Pillar_Mat","0","24","24","1","7.246811","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building1/Materials/Building_01_Wood_Mat.Building_01_Wood_Mat","0","24","24","1","7.204392","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building1/Materials/CanopySupport_01_Mat.CanopySupport_01_Mat","0","24","24","1","7.165498","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building1/Materials/DoorBeam_01_Mat.DoorBeam_01_Mat","0","24","24","1","7.158219","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building1/Materials/Glass_01_Mat.Glass_01_Mat","0","4","4","1","0.765390","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building1/Materials/Building_01_Floor_02_Wall_Mat.Building_01_Floor_02_Wall_Mat","0","24","24","1","7.189136","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Rope/Materials/Rope_01_Mat.Rope_01_Mat","0","24","24","1","7.333312","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building1/Materials/Building_01_Roof_03_Window_Mat.Building_01_Roof_03_Window_Mat","0","24","24","1","7.172138","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building1/Materials/Building_01_RoofTiles_01_Mat.Building_01_RoofTiles_01_Mat","0","24","24","1","7.190377","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building1/Materials/FenceWood_01_Mat.FenceWood_01_Mat","0","24","24","1","7.349339","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building1/Materials/Pulley_01_Mat.Pulley_01_Mat","0","24","24","1","7.289293","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building1/Materials/Rope_01_Mat.Rope_01_Mat","0","24","24","1","7.244963","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building2/Materials/BricksBuilding2_Mat.BricksBuilding2_Mat","0","24","24","1","7.138004","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building2/Materials/Building2Floor1Wall_Mat.Building2Floor1Wall_Mat","0","24","24","1","7.205101","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building2/Materials/Building2Wood_Mat.Building2Wood_Mat","0","24","24","1","7.215280","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building2/Materials/Glass_Mat.Glass_Mat","0","4","4","1","0.780106","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Lantern/Materials/Lantern_01_Mat.Lantern_01_Mat","0","24","24","1","7.159328","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building2/Materials/Building2Floor2Wall_Mat.Building2Floor2Wall_Mat","0","24","24","1","7.258640","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building2/Materials/Building2Roof_Mat.Building2Roof_Mat","0","24","24","1","7.160224","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building2/Materials/Building2Wood2_Mat.Building2Wood2_Mat","0","24","24","1","7.324895","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building2/Materials/Doorknob_Mat.Doorknob_Mat","0","24","24","1","7.323132","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Building2/Materials/RoofTop_Mat.RoofTop_Mat","0","24","24","1","7.268719","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Canopy/Materials/Canopy_01_Mat.Canopy_01_Mat","0","29","30","1","8.637433","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/CargoLift/Materials/CargoLift_01_Mat.CargoLift_01_Mat","0","24","24","1","7.189241","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Fences/Materials/FenceWood_02_Mat.FenceWood_02_Mat","0","24","24","1","7.143971","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Crates/Materials/Crate_01_Mat.Crate_01_Mat","0","24","24","1","7.139329","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Dock/Materials/Dock_01_Mat.Dock_01_Mat","0","24","24","1","7.257875","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Floor/Materials/FloorTIles_02_Mat.FloorTIles_02_Mat","0","24","24","1","7.242206","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Floor/Materials/FloorTiles_01_Mat.FloorTiles_01_Mat","0","24","24","1","7.190533","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Floor/Materials/GrassBlade_01_Mat.GrassBlade_01_Mat","0","24","24","1","7.274792","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Gutter/Materials/Gutter_01_Mat.Gutter_01_Mat","0","24","24","1","7.281671","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Isle/Materials/VP_Grass_01_Mat.VP_Grass_01_Mat","0","24","24","1","7.254275","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Isle/Materials/VP_Rock_01_Mat.VP_Rock_01_Mat","0","24","24","1","7.320177","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Pipes/Materials/Pipes_01_Mat.Pipes_01_Mat","0","24","24","1","7.206838","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Poles/Materials/Pole_01_Mat.Pole_01_Mat","0","24","24","1","7.242531","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Rocks/Materials/Rock_01_Mat.Rock_01_Mat","0","24","24","1","7.288640","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Rope_Laundry/Materials/Clothes_01_Mat.Clothes_01_Mat","0","29","30","1","8.607818","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/StreetSign/Materials/Streetsign_01_Mat.Streetsign_01_Mat","0","24","24","1","7.291195","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Tools/Materials/Axe_01_Mat.Axe_01_Mat","0","24","24","1","7.192638","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Tools/Materials/Hammer_01_Mat.Hammer_01_Mat","0","24","24","1","7.169733","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Tools/Materials/Saw_01_Mat.Saw_01_Mat","0","24","24","1","7.204442","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Trees/Materials/Trunk_01_Mat.Trunk_01_Mat","0","24","24","1","7.229789","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Trees/Materials/Leaf_01_Mat.Leaf_01_Mat","0","49","51","1","12.250790","0","0"
"/Game/HandPaintedEnvironment/StaticMeshes/Trees/Materials/ChoppedTreeTrunk_01_Mat.ChoppedTreeTrunk_01_Mat","0","24","24","1","7.140355","0","0"
"/Game/Japanese_Temple/materials/building_materials/M_stone_props.M_stone_props","0","45","45","1","12.834095","0","0"
"/Game/Japanese_Temple/materials/exterior_props_materials/M_barrel_box.M_barrel_box","0","24","24","1","7.571627","0","0"
"/Game/Japanese_Temple/materials/exterior_props_materials/M_lantern.M_lantern","0","24","24","1","7.630320","0","0"
"/Game/Japanese_Temple/materials/exterior_props_materials/M_stone_lantern.M_stone_lantern","0","24","24","1","7.691014","0","0"
"/Game/Japanese_Temple/materials/exterior_props_materials/M_stone_statue.M_stone_statue","0","24","24","1","7.499568","0","0"
"/Game/Japanese_Temple/materials/exterior_props_materials/M_wood_props.M_wood_props","0","45","45","1","12.884285","0","0"
"/Game/Japanese_Temple/materials/exterior_props_materials/M_wood_cart.M_wood_cart","0","24","24","1","7.472180","0","0"
"/Game/Japanese_Temple/materials/rope_materials/M_rope_A.M_rope_A","0","151","151","1","32.040375","0","0"
"/Game/Japanese_Temple/materials/mountain_materials/M_mountain.M_mountain","0","24","24","1","7.331700","0","0"
"/Game/Japanese_Temple/materials/plants_materials/M_grass.M_grass","0","97","101","1","23.997461","0","0"
"/Game/Japanese_Temple/materials/stones_materials/M_cliff_stones.M_cliff_stones","0","24","24","1","8.584328","0","0"
"/Game/Japanese_Temple/materials/trees_materials/M_foliage.M_foliage","0","49","51","1","15.591463","0","0"
